tss2_1045-2_amd64	work/extracted/tss2_1045-2_amd64/usr/bin/tsscreateloaded	libcrypto.so.3
tss2_1045-2_amd64	work/extracted/tss2_1045-2_amd64/usr/bin/tsscreateprimary	libcrypto.so.3
tss2_1045-2_amd64	work/extracted/tss2_1045-2_amd64/usr/bin/tssimportpem	libcrypto.so.3
tss2_1045-2_amd64	work/extracted/tss2_1045-2_amd64/usr/bin/tssloadexternal	libcrypto.so.3
tss2_1045-2_amd64	work/extracted/tss2_1045-2_amd64/usr/bin/tssnvread	libcrypto.so.3
tss2_1045-2_amd64	work/extracted/tss2_1045-2_amd64/usr/bin/tssnvwrite	libcrypto.so.3
tss2_1045-2_amd64	work/extracted/tss2_1045-2_amd64/usr/bin/tsspolicymaker	libcrypto.so.3
tss2_1045-2_amd64	work/extracted/tss2_1045-2_amd64/usr/bin/tsspolicymakerpcr	libcrypto.so.3
tss2_1045-2_amd64	work/extracted/tss2_1045-2_amd64/usr/bin/tsspolicysigned	libcrypto.so.3
tss2_1045-2_amd64	work/extracted/tss2_1045-2_amd64/usr/bin/tssreadpublic	libcrypto.so.3
tss2_1045-2_amd64	work/extracted/tss2_1045-2_amd64/usr/bin/tsssign	libcrypto.so.3
tss2_1045-2_amd64	work/extracted/tss2_1045-2_amd64/usr/bin/tsssignapp	libcrypto.so.3
tss2_1045-2_amd64	work/extracted/tss2_1045-2_amd64/usr/bin/tsstimepacket	libcrypto.so.3
tss2_1045-2_amd64	work/extracted/tss2_1045-2_amd64/usr/bin/tssverifysignature	libcrypto.so.3
tss2_1045-2_amd64	work/extracted/tss2_1045-2_amd64/usr/bin/tsswriteapp	libcrypto.so.3
unbound-host_1.17.1-2+deb12u2_amd64	work/extracted/unbound-host_1.17.1-2+deb12u2_amd64/usr/bin/unbound-host	libcrypto.so.3,libssl.so.3
